year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,role,experience
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,Data Analyst,Senior
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst,Senior
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst,Senior
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,Senior
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Mid
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Mid
2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,M,Data Engineer,Senior
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Entry
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Entry
2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist,Entry
2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,ML Engineer,Senior
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,ML Engineer,Senior
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Mid
2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M,Data Scientist,Mid
2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,ML Engineer,Senior
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,ML Engineer,Senior
2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,Data Analyst,Senior
2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,M,Data Analyst,Senior
2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,M,Data Scientist,Senior
2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,M,Data Scientist,Senior
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,M,Data Engineer,Senior
2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,M,Data Engineer,Senior
2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist,Entry
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,L,ML Engineer,Senior
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,L,ML Engineer,Senior
2023,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist,Mid
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist,Mid
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Entry
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Entry
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,94500,USD,94500,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist,Mid
2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,M,Data Scientist,Mid
2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,M,Data Scientist,Senior
2022,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Mid
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,Data Scientist,Senior
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,M,Data Scientist,Mid
2022,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,Data Scientist,Senior
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer,Mid
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Entry
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Entry
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Data Engineer,Senior
2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Data Engineer,Entry
2022,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer,Entry
2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Senior
2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist,Mid
2022,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M,Data Scientist,Mid
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Machine Learning Engineer,235000,USD,235000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,US,100,US,M,ML Engineer,Senior
2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Entry
2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer,Mid
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,M,Data Scientist,Mid
2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineer,Mid
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M,Data Analyst,Mid
2022,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist,Mid
2022,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist,Mid
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer,Executive
2022,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer,Executive
2022,MI,FT,Data Engineer,75000,GBP,92350,GB,100,GB,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,100,GB,M,Data Engineer,Mid
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Senior
2022,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Data Engineer,Executive
2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,70000,EUR,73546,ES,0,ES,M,Data Engineer,Senior
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineer,Mid
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Analytics Engineer,122500,USD,122500,US,100,US,M,Analytics Engineer,Mid
2022,MI,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Analytics Engineer,Mid
2022,SE,FT,Data Scientist,249500,USD,249500,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,149850,USD,149850,US,0,US,M,Data Scientist,Senior
2022,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Data Analyst,Entry
2022,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Data Analyst,Entry
2022,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,104000,USD,104000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,182750,USD,182750,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,161500,USD,161500,US,100,US,M,Data Scientist,Senior
2022,MI,FT,Data Analyst,102640,USD,102640,US,100,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,66100,USD,66100,US,100,US,M,Data Analyst,Mid
2022,SE,FT,Data Engineer,198800,USD,198800,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,122600,USD,122600,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M,Data Engineer,Mid
2022,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Senior
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Entry
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Entry
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Data Engineer,Senior
2022,EX,FT,Data Scientist,159000,USD,159000,US,100,US,M,Data Scientist,Executive
2022,EX,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist,Executive
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Engineer,215000,USD,215000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,M,ML Engineer,Senior
2022,MI,FT,Data Engineer,187000,USD,187000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,153000,USD,153000,US,100,US,M,Data Engineer,Mid
2022,SE,FT,Machine Learning Engineer,255000,USD,255000,MX,100,MX,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,185000,USD,185000,MX,100,MX,M,ML Engineer,Senior
2022,MI,FT,Data Analyst,45000,GBP,55410,GB,0,GB,M,Data Analyst,Mid
2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Data Analyst,Senior
2022,EN,FT,BI Data Analyst,58000,EUR,60938,DE,0,DE,L,Data Analyst,Entry
2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,M,Data Analyst,Mid
2022,EN,FT,Data Analyst,50000,USD,50000,US,50,US,L,Data Analyst,Entry
2022,SE,FT,Data Analyst,166700,USD,166700,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M,Data Analyst,Senior
2022,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M,Data Scientist,Entry
2022,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M,Data Scientist,Entry
2022,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M,Data Analyst,Mid
2022,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,65000,EUR,68293,ES,0,ES,M,Data Engineer,Senior
2022,EN,FT,Data Analyst,50000,USD,50000,US,50,US,L,Data Analyst,Entry
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer,Senior
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2022,SE,FT,Data Scientist,128000,USD,128000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,81500,USD,81500,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst,Senior
2022,SE,FT,Principal Machine Learning Engineer,190000,USD,190000,US,100,US,L,ML Engineer,Senior
2022,SE,FT,Data Engineer,194000,USD,194000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,129400,USD,129400,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Analyst,89200,USD,89200,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,125000,USD,125000,US,0,US,M,Data Scientist,Senior
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,ML Engineer,Mid
2022,MI,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,ML Engineer,Mid
2022,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,ML Engineer,Mid
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,Data Engineer,Senior
2022,MI,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Scientist,Mid
2022,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Mid
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Entry
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Entry
2022,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Engineer,152500,USD,152500,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Analyst,65000,USD,65000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Analyst,55000,USD,55000,US,100,US,M,Data Analyst,Senior
2022,SE,FT,Data Engineer,178750,USD,178750,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,Analytics Engineer,Senior
2022,SE,FT,Analytics Engineer,125000,USD,125000,US,100,US,M,Analytics Engineer,Senior
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,95000,USD,95000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Engineer,197430,USD,197430,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,134760,USD,134760,US,100,US,M,Data Engineer,Senior
2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist,Mid
2022,SE,FT,Data Engineer,197000,USD,197000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,99000,USD,99000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,162000,USD,162000,US,100,US,M,Data Engineer,Senior
2022,MI,FT,Data Engineer,105120,EUR,110446,LT,0,LT,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,75360,EUR,79178,LT,0,LT,M,Data Engineer,Mid
2022,MI,FT,Data Scientist,57000,GBP,70186,GB,0,GB,M,Data Scientist,Mid
2020,MI,FT,Business Data Analyst,95000,USD,95000,US,0,US,M,Data Analyst,Mid
2021,SE,FT,Data Analyst,115000,USD,115000,US,100,US,S,Data Analyst,Senior
2022,SE,FT,Data Analyst,171000,USD,171000,US,100,AU,L,Data Analyst,Senior
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,78000,USD,78000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,95000,USD,95000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist,Senior
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Data Analyst,Mid
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2022,SE,FT,Data Engineer,230000,USD,230000,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,M,Data Engineer,Senior
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,ML Engineer,Senior
2022,MI,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer,Mid
2022,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,Data Engineer,Mid
2022,SE,FT,Data Engineer,213000,USD,213000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,152000,USD,152000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,Data Scientist,Senior
2022,SE,FT,Machine Learning Engineer,243000,USD,243000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Machine Learning Engineer,183000,USD,183000,US,100,US,M,ML Engineer,Senior
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer,Senior
2022,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer,Senior
